   1 	    12.5288 
   2 	    15.0960 
   3 	    17.9555 
   4 	    20.8566 
   5 	    23.5972 
   6 	    26.4080 
   7 	    29.0702 
   8 	    31.9612 
   9 	    34.6252 
  10 	    37.5318 
  11 	    40.0024 
  12 	    42.9556 
  13 	    45.6308 
  14 	    48.5613 
  15 	    51.1084 
  16 	    53.9582 
  17 	    56.5529 
  18 	    59.4969 
  19 	    62.2200 
  20 	    64.7840 
