   1 	    13.734 
   2 	    16.5346 
   3 	    19.4377 
   4 	    22.104 
   5 	    24.8892 
   6 	    27.7875 
   7 	    30.4205 
   8 	    33.3087 
   9 	    35.9554 
  10 	    38.7026 
  11 	    41.4476 
  12 	    44.2259 
  13 	    47.0134 
  14 	    49.81 
  15 	    52.5743 
  16 	    55.1897 
  17 	    58.0217 
  18 	    60.7886 
  19	    63.5275
  20	    66.3644
