   1 	    27.8840 
   2 	    30.5733 
   3 	    33.3883 
   4 	    36.2333 
   5 	    38.8959 
   6 	    41.6129 
   7 	    44.4349 
   8 	    47.1498 
   9 	    49.9642 
  10 	    52.7145 
  11 	    55.5141 
  12 	    58.2353 
  13 	    61.0141 
  14 	    63.8144 
  15 	    66.5867 
  16 	    69.2887 
  17 	    71.9965 
  18 	    74.8289 
  19 	    77.4991 
